5305.0,930.0,761.0,857.0,645.0,746.0,837.0,891.0,512.0,1727.0,2058.0,2453.0,1957.0,1335.0,2107.0,2081.0
17174.0,5966.0,5424.0,4985.0,5207.0,6611.0,5657.0,5757.0,4282.0,13091.0,19157.0,30545.0,29587.0,23341.0,39738.0,87097.0
20274.0,11132.0,8469.0,7171.0,6471.0,7367.0,6049.0,6070.0,6260.0,11142.0,15967.0,22286.0,18365.0,13984.0,16926.0,62768.0
20471.0,20379.0,14822.0,9410.0,8146.0,7541.0,6031.0,6299.0,5766.0,8407.0,11950.0,15653.0,10569.0,8556.0,9613.0,25585.0
