560.0,174.0,117.0,98.0,33.0,197.0,0.0,274.0,79.0,179.0,129.0,196.0,90.0,125.0,48.0,62.0
2844.0,1063.0,1031.0,1107.0,781.0,1578.0,1522.0,1522.0,996.0,2581.0,4054.0,6292.0,5944.0,4108.0,6425.0,5729.0
3837.0,1708.0,1370.0,1456.0,1472.0,1258.0,1496.0,1803.0,1846.0,4314.0,5262.0,8682.0,8868.0,6674.0,10143.0,11738.0
2988.0,3158.0,2222.0,2550.0,2454.0,2023.0,2022.0,1559.0,1638.0,3703.0,3578.0,4592.0,3258.0,3362.0,2941.0,3247.0
